280	0.27034184596789956	0.2697080957849477	0.45995005824715274
285	0.24397293944591522	0.3145423265056589	0.44148473404842586
290	0.21930095200190775	0.36127555072434686	0.41942349727374534
295	0.1970430856005343	0.4091385175188476	0.3938183968806181
300	0.1773094288778793	0.4574981230424895	0.36519244807963125
305	0.16016851675828164	0.5458242497201482	0.2940072335215702
310	0.14531317338520677	0.6422778514148886	0.21240897519990465
315	0.14157239976978736	0.7054601352030941	0.15296746502711855
320	0.13460393589195407	0.7682721964421584	0.09712386766588754
325	0.12496366882045229	0.7945913335074615	0.08044499767208624
330	0.11510757959746179	0.8336543957451733	0.05123802465736493
335	0.1012448128577801	0.8573375032516385	0.041417683890581425
340	0.09100132901157687	0.8761681688103141	0.03283050217810901
345	0.079084910133323	0.8927854781848322	0.0281296116818448
350	0.06910683108731933	0.9080547422033984	0.022838426709282267
355	0.05951686219402298	0.9194581615053992	0.02102497630057787
360	0.051418088498829284	0.9295617881298979	0.01902012337127279
365	0.04411168387096039	0.9384774371744218	0.017410878954617792
370	0.037996959963837576	0.9452461058344803	0.016756934201682117
375	0.03262161145987564	0.9509972144301331	0.016381174109991292
380	0.02814793602086145	0.9559028808664914	0.015949183112647147
385	0.024250790498848335	0.9598586518715011	0.015890557629650526
390	0.021013965512235704	0.9631663710959221	0.015819663391842265
395	0.018280063439087474	0.9660144845153228	0.015705452045589707
400	0.01599284826575525	0.9684378540237707	0.015569297710474106
405	0.014003838172185054	0.9702899509083123	0.01570621091950264
410	0.012318848654730192	0.9717470294149929	0.01593412193027688
415	0.010860451072978186	0.9730018761477698	0.016137672779252044
420	0.009584134691855392	0.9740820520190012	0.016333813289143406
425	0.008456208145725846	0.9750271578860408	0.01651663396823333
430	0.007440196114024027	0.9758697824855566	0.01669002140041942
435	0.00651259300421111	0.976556069888115	0.016931337107673805
440	0.005660113242769302	0.9772139237185052	0.01712596303872549
445	0.004874232643592351	0.9776959590877776	0.017429808268630054
450	0.004154299075102855	0.9781116046409833	0.01773409628391376
455	0.003502410530354376	0.9784232335103104	0.018074355959335264
460	0.002923987842174905	0.9786605838879052	0.01841542826991982
465	0.0024299536005332957	0.9788788069151344	0.018691239484332267
470	0.0020280206724650643	0.9790071732531336	0.01896480607440132
475	0.0017324183717086531	0.9789630245733555	0.019304557054935834
480	0.0015643830250370969	0.9787933019942339	0.019642314980728992
485	0.0015215899133340545	0.97841993652616	0.02005847356050594
490	0.0015732489219025154	0.9779803051566573	0.02044644592144018
495	0.0017910586473631272	0.9774650643746194	0.020743876978017384
500	0.002196241668536771	0.9767672729224607	0.021036485409002492
505	0.0027938618169600846	0.9758727940132447	0.021333344169795265
510	0.0036092381530115135	0.9747655418907197	0.02162521995626876
515	0.0046455046264224885	0.9733097428839869	0.022044752489590702
520	0.005928951122281969	0.9716102159138371	0.022460832963880906
525	0.0074363494583061214	0.9699453359064979	0.022618314635196035
530	0.009202078144484748	0.9680350554757218	0.022762866379793523
535	0.01118732943858983	0.9655650881602404	0.023247582401169753
540	0.013451160413664521	0.9628210148699832	0.023727824716352264
545	0.015971968562505327	0.9600360456454337	0.023991985792060966
550	0.01877276976416889	0.9569524835210982	0.024274746714732953
555	0.021836385705549653	0.9535384917399633	0.02462512255448701
560	0.02514468972086314	0.949896375697658	0.02495893458147891
565	0.02873634975427822	0.9457749864907264	0.025488663754995367
570	0.03261747018680089	0.9413729130327428	0.026009616780456213
575	0.03678404403256516	0.9368635679639117	0.02635238800352313
580	0.04122731631705972	0.9320881442093372	0.026684539473603164
585	0.04595895334307828	0.9272629747901416	0.02677807186678005
590	0.05097774360547673	0.9221635939855483	0.026858662408975054
595	0.056130336185162465	0.9167996862368722	0.027069977577965254
600	0.061522055484132636	0.9112109731169773	0.027266971398890116
605	0.06713818730138678	0.9051348446388287	0.027726968059784585
610	0.07299978399125108	0.8988255072872974	0.028174708721451558
615	0.07897522037372608	0.8926759675059872	0.028348812120286726
620	0.08517482179034752	0.8863142268769396	0.028510951332712864
625	0.09172631321288022	0.8793893946026721	0.028884292184447657
630	0.09844824703138383	0.8723079960117567	0.029243756956859435
635	0.1053215853146161	0.8653455606218556	0.029332854063528258
640	0.11240520399904491	0.8581855830403109	0.02940921296064425
645	0.11964445019435713	0.8512264236839696	0.029129126121673288
650	0.12705931228494174	0.8441009134711347	0.028839774243923588
655	0.1345590211412053	0.8360390883379245	0.029401890520870166
660	0.14218414745407384	0.8278661360271675	0.029949716518758662
665	0.1497750742669012	0.8206673222474598	0.029557603485639072
670	0.15744607132556318	0.8133941679942109	0.029159760680225855
675	0.16536272567769877	0.8051817046216837	0.029455569700617468
680	0.17336521396623417	0.7968945678516053	0.02974021818216055
685	0.18154863512167096	0.7888394128389558	0.02961195203937328
690	0.18980670617223347	0.7807159398378711	0.029477353989895372
695	0.19795037710981653	0.7726574277562628	0.029392195133920662
700	0.20615139253075312	0.7645491612261851	0.0292994462430618
705	0.21443408710126652	0.7560330221274145	0.02953289077131893
710	0.22278438097649084	0.7474626966394972	0.02975292238401195
715	0.23140783835074058	0.7388368007330042	0.029755360916255302
720	0.2400642519694985	0.7301866906301363	0.029749057400365264
725	0.2482166910520805	0.722172452457744	0.029610856490175586
730	0.25639892587576374	0.7141351226240945	0.02946595150014175
735	0.2649049192921471	0.7054047955568514	0.029690285151001472
740	0.27338363610488803	0.6967137193563179	0.0299026445387941
745	0.28154695943215197	0.6886802973564676	0.029772743211380348
750	0.2896788341864434	0.6806814034144256	0.02963976239913102
755	0.2982884493157163	0.6725804426477383	0.029131108036545394
760	0.30688470087146547	0.6644916258839566	0.02862367324457793
765	0.31477376294405196	0.6557564159246678	0.02946982113128027
770	0.32261821457978784	0.6470895220657975	0.030292263354414706
775	0.3303649117693254	0.6396939333213305	0.029941154909344014
780	0.33807180567130324	0.6323376732741286	0.029590521054568164
785	0.34687958335682045	0.624097910199425	0.029022506443754592
790	0.3556406320516927	0.6159012608969949	0.028458107051312354
795	0.36337700179744276	0.6080612859740496	0.028561712228507674
800	0.3710554555860943	0.6002869497649118	0.028657594648993867
805	0.37806628861911973	0.5927959247390361	0.029137786641844188
810	0.3849919398319174	0.5854045331869717	0.029603526981110906
815	0.39298540004002325	0.5776810177274951	0.029333582232481614
820	0.40090497364101807	0.5700316335380452	0.02906339282093673
825	0.40781426128887793	0.5632909743613965	0.028894764349725488
830	0.4146578132542708	0.5566170894112259	0.028725097334503236
835	0.42257156110476	0.5491540351354172	0.02827440375982282
840	0.4304065612937991	0.5417658792970279	0.02782755940917303
845	0.4375381742679869	0.5344057557936094	0.028056069938403705
850	0.44458330621161646	0.527141881649807	0.02827481213857652
855	0.451479223966549	0.5204709582594772	0.02804981777397375
860	0.45828636283056456	0.5138868637063346	0.027826773463100807
865	0.4650657692229274	0.5070374447165158	0.02789678606055679
870	0.47176210750292225	0.5002770542288963	0.02796083826818141
875	0.47815086811702484	0.49390732804500026	0.027941803837974954
880	0.48445156010268775	0.48762904853898514	0.027919391358327106
885	0.49052269756332406	0.48166848471578977	0.027808817720886114
890	0.4965273615923591	0.4757771656998289	0.027695472707811974
895	0.5028631037741571	0.4697614804325308	0.027375415793312097
900	0.5091157649383051	0.4638257100760647	0.02705852498563016
905	0.5149601221506588	0.4577774288393816	0.02726244900995961
910	0.5207218249855237	0.45181972642271573	0.02745844859176061
915	0.526733421769726	0.4459175160020229	0.027349062228251064
920	0.5326518545915339	0.4401081203899704	0.02724002501849576
925	0.5382497273783492	0.4345806935590461	0.0271695790626047
930	0.5437703485379298	0.42913220601583474	0.027097445446235435
935	0.5493183789658067	0.42388247506956567	0.026799145964627624
940	0.5547957510832645	0.41870156686571386	0.02650268205102163
945	0.5603758564677914	0.41324518044437997	0.02637896308782861
950	0.5658712547170728	0.4078739170716442	0.026254828211283
955	0.5707942628986207	0.4027837081658795	0.02642202893549983
960	0.5756507920037683	0.3977677992054568	0.026581408790774863
965	0.5812231171955106	0.39273727820392773	0.026039604600561705
970	0.5867155131349625	0.38777818253267077	0.025506304332366725
975	0.5912127950066657	0.38310069987663253	0.025686505116701785
980	0.5956418592271493	0.3784964321800346	0.025861708592816113
985	0.6001549580171113	0.37389650093960874	0.025948541043279982
990	0.6045998677436859	0.3693690203913065	0.026031111865007617
995	0.6091560894218896	0.36504853945822846	0.02579537111988195
1000	0.6136444706896917	0.3607920970487496	0.02556343226155866
1005	0.6182199909650891	0.3561504501268667	0.025629558908044248
1010	0.6227253316911132	0.3515842468719135	0.02569042143697331
1015	0.6268761503176121	0.3475949930626089	0.025528856619778995
1020	0.6309680785225344	0.34366350104544013	0.025368420432025418
1025	0.635036389178548	0.33959903309613326	0.02536457772531875
1030	0.6390449651516561	0.3355953044662191	0.0253597303821248
1035	0.6437374417125281	0.33146579982786856	0.02479675845960333
1040	0.648360022447356	0.32739791882937813	0.024242058723265847
1045	0.652054656023674	0.3236785527242736	0.024266791252052444
1050	0.6556940164415301	0.3200166871113778	0.024289296447092046
1055	0.6609152905817541	0.3157821644021372	0.023302545016108678
1060	0.6660531856218121	0.3116111568984838	0.022335657479704063
