555	0.728325725	0.65225929	0.795507789	0.794791043	0.749105215	0.95147413	0.69246465	0.905371845	0
560	0.73652029	0.659873128	0.80566597	0.803554475	0.729046583	0.958283544	0.700840592	0.9145239	0.00875794
565	0.744100809	0.667075813	0.814881146	0.811236739	0.708636403	0.965372682	0.709216595	0.923676014	0.011295329
570	0.751681328	0.674258947	0.824079752	0.818919063	0.688329041	0.97246176	0.717226624	0.932828069	0.013832717
575	0.758949816	0.681337595	0.8352229	0.826268196	0.669013739	0.97839433	0.724644959	0.941498041	0.016370479
580	0.765124083	0.688416243	0.847313404	0.833197355	0.649471223	0.983702123	0.732063293	0.949513972	0.018990146
585	0.771298349	0.69549489	0.859403968	0.840126514	0.631962717	0.989009917	0.739481628	0.957387269	0.021609815
590	0.777472615	0.702450573	0.871494472	0.846811891	0.615080476	0.99431777	0.746899962	0.963087082	0.024229482
595	0.783656836	0.709263384	0.881979942	0.853186846	0.598892629	0.995256484	0.753566921	0.968786836	0.026878443
600	0.790015936	0.716076195	0.891601801	0.859561861	0.583605707	0.994119585	0.760145485	0.973731458	0.02964622
605	0.796375036	0.722925842	0.899076164	0.865936875	0.569709778	0.986645103	0.76672411	0.977233052	0.032413997
610	0.804261804	0.729818583	0.906550586	0.872325897	0.556057513	0.95867449	0.773302674	0.980734646	0.035181772
615	0.812556028	0.736711383	0.914024949	0.878968537	0.542727053	0.930703878	0.780043244	0.98423624	0.037955988
620	0.819396257	0.743550897	0.920640111	0.885611236	0.52976352	0.902733266	0.786815405	0.987737775	0.040740222
625	0.826236427	0.750327408	0.926814854	0.892490625	0.517182052	0.874762654	0.793587565	0.990196407	0.043524455
630	0.833113134	0.75710386	0.932989597	0.899975836	0.503494859	0.846792042	0.800359726	0.991992712	0.046308689
635	0.840011179	0.763698518	0.93916434	0.907461047	0.489170372	0.81882143	0.806969345	0.993789017	0.049102541
640	0.846900165	0.770076036	0.94444859	0.91484499	0.47388342	0.790850818	0.813332736	0.995585322	0.051903233
645	0.852460027	0.776453614	0.949412525	0.920196354	0.457321614	0.762880206	0.819696069	0.997381628	0.054703925
650	0.858019948	0.78282392	0.954376459	0.925547659	0.439065337	0.734909594	0.826059461	0.998450637	0.057504617
655	0.86357981	0.789151609	0.959340394	0.930899024	0.418110311	0.706939042	0.832376599	0.996391833	0.060318109
660	0.869139731	0.795479357	0.963511586	0.936295569	0.396846056	0.67896843	0.838310421	0.994206429	0.063135259
665	0.874661982	0.801734865	0.96585542	0.941774964	0.374723494	0.650997818	0.844244182	0.988011837	0.065952405
670	0.8798998	0.807735264	0.968199193	0.94725436	0.350406379	0.623027205	0.850177944	0.978855133	0.068769552
675	0.885137618	0.813735604	0.970543027	0.952733755	0.323546678	0.595056593	0.856111705	0.965081811	0.071618676
680	0.890375376	0.8197335	0.973277271	0.957984924	0.297138512	0.567085981	0.861587644	0.945296764	0.074468739
685	0.895379066	0.825659871	0.978842199	0.963117957	0.271980852	0.539115369	0.866424501	0.92008698	0.077318802
690	0.899395406	0.831586301	0.984407067	0.968142271	0.247018799	0.511144757	0.871261299	0.895111024	0.080258362
695	0.903411746	0.837512672	0.9881621	0.972829938	0.220896721	0.483174175	0.876098096	0.867599249	0.083651587
700	0.907428145	0.843403637	0.991381049	0.976349711	0.194430739	0.455203563	0.880934894	0.838386118	0.087044813
705	0.911444485	0.849271119	0.994600058	0.979259491	0.168936282	0.427232951	0.885771692	0.802378893	0.090438038
710	0.916487634	0.85513854	0.996050477	0.982169211	0.146225005	0.399262339	0.890821517	0.757732689	0.093943439
715	0.921567082	0.860928357	0.995608389	0.98507899	0.125870615	0.371291727	0.895920217	0.670522332	0.097649455
720	0.926538587	0.866584897	0.995166302	0.98798877	0.109045096	0.343321115	0.901018918	0.512374103	0.101355463
725	0.930880725	0.872241378	0.996872723	0.990415871	0.093929194	0.315350533	0.906117558	0.273164749	0.105061471
730	0.935222864	0.877897918	0.999275625	0.992190897	0.080401085	0.28737992	0.911271751	0.12797226	0.108822085
735	0.939259827	0.883450508	0.998261094	0.993965864	0.068776354	0.259409308	0.91740787	0.06352324	0.11262688
740	0.943082929	0.888823032	0.997246504	0.995740831	0.057404507	0.231438696	0.92354399	0.033640999	0.116431676
745	0.946905971	0.894195557	0.996400833	0.997515857	0.048066538	0.203468099	0.929680109	0.014812004	0.120236464
750	0.950729072	0.899568081	0.995448828	0.998660266	0.038161583	0.175497487	0.935566127	0.010233583	0.124261573
755	0.954552174	0.904697955	0.989342809	0.998626173	0.026705498	0.14752689	0.939744771	0.005655162	0.128361329
760	0.958411813	0.909709275	0.98323679	0.998592019	0.019646239	0.119556278	0.943923473	0.002392486	0.132461086
765	0.962343574	0.914720595	0.981949866	0.998557925	0.017696636	0.091585666	0.948102117	0.00207459	0.136589378
770	0.966275334	0.919731855	0.982867777	0.998523831	0.015747033	0.074486695	0.952280819	0.001756694	0.140938833
775	0.96920079	0.924702764	0.979731679	0.997168183	0.013797431	0.058466785	0.956459463	0.001438798	0.145288274
780	0.971771717	0.929659903	0.974423409	0.9942469	0.011847829	0.042809226	0.960638165	0.001275425	0.149637714
785	0.974342644	0.934617043	0.969115198	0.991325676	0.009898228	0.036198273	0.964816809	0.00111719	0.154288158
790	0.976913631	0.939574182	0.963005185	0.988404393	0.007948625	0.029587323	0.968995452	0.000958955	0.159001186
795	0.979101837	0.94421041	0.956124246	0.98548317	0.006963318	0.022976371	0.972798049	0	0.163714215
800	0.981155097	0.94851017	0.949243248	0.981545269	0.006321957	0.018726287	0.976332426	0	0.168303207
805	0.983208358	0.952809989	0.929231763	0.976264	0.005680596	0.016174624	0.979866803	0	0.172787249
810	0.985261619	0.957109809	0.899309635	0.97098279	0.005039235	0.013622962	0.983401179	0	0.177271277
815	0.98731488	0.961409628	0.811534107	0.96570152	0.004397873	0.011071299	0.986935556	0	0.18177855
820	0.989368081	0.965300679	0.703573465	0.960067809	0.00368363	0.008519636	0.990469933	0	0.186544895
825	0.991421342	0.969068706	0.554182947	0.95353508	0.002945671	0.007282305	0.992831051	0	0.191311255
830	0.993474603	0.972836673	0.381424576	0.947002351	0.002207712	0.006509549	0.995125413	0	0.1960776
835	0.995527864	0.9766047	0.245009825	0.939877808	0.001469752	0.005736795	0.997419834	0	0.200843945
840	0.997497737	0.980038524	0.152298257	0.931272924	0.000731793	0.00496404	0.999714255	0	0.205656707
845	0.997759998	0.982870638	0.089452825	0.92266804	0.000368506	0.004191285	0.994770825	0	0.210472882
850	0.998022199	0.985702753	0.05306283	0.912862003	0.000268381	0.00376793	0.986929178	0	0.215289056
855	0.998284459	0.988534868	0.03430954	0.903033555	0.000168255	0.003521326	0.978962481	0	0.220495924
860	0.99854672	0.991366982	0.025639461	0.891270638	6.81301E-05	0.003274722	0.960820079	0	0.225789621
865	0.99880898	0.99324733	0.019269424	0.879186809	0	0.003028119	0.88608408	0	0.231092393
870	0.998646677	0.994517028	0.012899387	0.865327179	0	0.002781515	0.805454671	0	0.236563221
875	0.996222019	0.995786667	0.009978434	0.851643085	0	0.00268013	0.689257383	0	0.242034033
880	0.993797362	0.997056365	0.009477319	0.838169277	0	0.00268013	0.560765624	0	0.247474417
885	0.991372705	0.998326004	0.008976203	0.825003147	0	0.00268013	0.436542451	0	0.252671629
890	0.988948047	0.999595642	0.007788641	0.812332511	0	0.00268013	0.318643332	0	0.257868856
895	0.985691011	0.998838425	0.005867381	0.798500001	0	0.00268013	0.162040159	0	0.26306659
900	0.98214674	0.997374952	0.003946122	0.783456504	0	0.002716562	0.084085412	0	0.268266857
905	0.978602409	0.995911539	0.002024862	0.767056823	0	0.00277116	0.054984011	0	0.273467124
910	0.972430706	0.994448066	0.000103603	0.750437081	0	0.002825758	0.036506396	0	0.278742939
915	0.965928793	0.992984593	0	0.733537853	0	0.002880356	0.018561382	0	0.284130096
920	0.959084868	0.989613593	0	0.715976596	0	0.002934953	0.010641498	0	0.289517254
925	0.952073812	0.985291898	0	0.69691205	0	0.002989551	0.003661224	0	0.294983804
930	0.944724083	0.980970204	0	0.677654386	0	0.003044148	0.003077475	0	0.300495535
935	0.936002016	0.97664851	0	0.658562958	0	0.003098746	0.002493727	0	0.306007296
940	0.927125156	0.969762623	0	0.638807178	0	0.003153344	0.001909978	0	0.311627477
945	0.915966213	0.962013423	0	0.616722703	0	0.003207942	0.00161494	0	0.317263842
950	0.90480727	0.953687787	0	0.592764556	0	0.003262539	0.001417659	0	0.322919518
955	0.893648386	0.943238497	0	0.566348732	0	0.003317137	0.001220377	0	0.328742802
960	0.880313396	0.932309687	0	0.538879752	0	0.003371735	0.001023096	0	0.334566057
