826.67	4.424	1.389
837.84	4.416	1.373
849.32	4.409	1.359
861.11	4.405	1.347
873.24	4.404	1.338
885.71	4.406	1.33
898.55	4.412	1.324
911.76	4.421	1.318
925.37	4.435	1.311
939.39	4.452	1.304
953.85	4.473	1.295
968.75	4.498	1.284
984.13	4.526	1.269
1000	4.557	1.25
1016.4	4.59	1.227
1033.3	4.623	1.198
1050.8	4.657	1.164
1069	4.69	1.125
1087.7	4.721	1.081
1107.1	4.75	1.032
1127.3	4.774	0.978
1148.1	4.794	0.921
1169.8	4.81	0.861
1192.3	4.819	0.798
1215.7	4.824	0.735
1240	4.822	0.672
1265.3	4.816	0.609
1291.7	4.804	0.547
1319.1	4.787	0.488
1347.8	4.766	0.431
1441.9	4.683	0.28
1476.2	4.65	0.236
1512.2	4.615	0.196
1550	4.579	0.161
1589.7	4.542	0.128
1631.6	4.504	0.1
1675.7	4.467	0.075
1722.2	4.429	0.054
1771.4	4.391	0.036
1823.5	4.354	0.022
1878.8	4.318	0.012
1937.5	4.284	0.005
2000	4.252	0.002
